id;label;category;section
46.34;Commerce de gros de boissons;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.35;Commerce de gros de produits à base de tabac;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.36;Commerce de gros de sucre, chocolat et confiserie;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.37;Commerce de gros de café, thé, cacao et épices;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.38;Commerce de gros d'autres produits alimentaires, y compris poissons, crustacés et mollusques;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.39;Commerce de gros non spécialisé de denrées, boissons et tabac;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.41;Commerce de gros de textiles;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.42;Commerce de gros d'habillement et de chaussures;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.43;Commerce de gros d'appareils électroménagers;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.44;Commerce de gros de vaisselle, verrerie et produits d'entretien;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.45;Commerce de gros de parfumerie et de produits de beauté;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.46;Commerce de gros de produits pharmaceutiques;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.47;Commerce de gros de meubles, de tapis et d'appareils d'éclairage;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.48;Commerce de gros d'articles d'horlogerie et de bijouterie;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.49;Commerce de gros d'autres biens domestiques;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.51;Commerce de gros d'ordinateurs, d'équipements informatiques périphériques et de logiciels;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.52;Commerce de gros de composants et d'équipements électroniques et de télécommunication;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.61;Commerce de gros de matériel agricole;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.62;Commerce de gros de machines-outils;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.63;Commerce de gros de machines pour l'extraction, la construction et le génie civil;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.64;Commerce de gros de machines pour l'industrie textile et l'habillement;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.65;Commerce de gros de mobilier de bureau;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.66;Commerce de gros d'autres machines et équipements de bureau;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.69;Commerce de gros d'autres machines et équipements;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.71;Commerce de gros de combustibles et de produits annexes;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.72;Commerce de gros de minerais et métaux;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.73;Commerce de gros de bois, de matériaux de construction et d'appareils sanitaires;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.74;Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.75;Commerce de gros de produits chimiques;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.76;Commerce de gros d'autres produits intermédiaires;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.77;Commerce de gros de déchets et débris;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
46.90;Commerce de gros non spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.11;Commerce de détail en magasin non spécialisé à prédominance alimentaire;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.19;Autre commerce de détail en magasin non spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.21;Commerce de détail de fruits et légumes en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.22;Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.23;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.24;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.25;Commerce de détail de boissons en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.26;Commerce de détail de produits à base de tabac en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.29;Autres commerces de détail alimentaires en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.30;Commerce de détail de carburants en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.41;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.42;Commerce de détail de matériels de télécommunication en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.43;Commerce de détail de matériels audio/vidéo en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.51;Commerce de détail de textiles en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.52;Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.53;Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.54;Commerce de détail d'appareils électroménagers en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.59;Commerce de détail de meubles, appareils d'éclairage et autres articles de ménage en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.61;Commerce de détail de livres en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.62;Commerce de détail de journaux et papeterie en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.63;Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.64;Commerce de détail d'articles de sport en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.65;Commerce de détail de jeux et jouets en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.71;Commerce de détail d'habillement en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.72;Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.73;Commerce de détail de produits pharmaceutiques en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.74;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.75;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.76;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.77;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.78;Autre commerce de détail de biens neufs en magasin spécialisé;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.79;Commerce de détail de biens d'occasion en magasin;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.81;Commerce de détail alimentaire sur éventaires et marchés;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.82;Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.89;Autres commerces de détail sur éventaires et marchés;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.91;Vente à distance;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
47.99;Autres commerces de détail hors magasin, éventaires ou marchés;G;"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES"
49.10;Transport ferroviaire interurbain de voyageurs;H;TRANSPORTATION AND STORAGE
49.20;Transports ferroviaires de fret;H;TRANSPORTATION AND STORAGE
49.31;Transports urbains et suburbains de voyageurs;H;TRANSPORTATION AND STORAGE
49.32;Transports de voyageurs par taxis;H;TRANSPORTATION AND STORAGE
49.39;Autres transports terrestres de voyageurs n.c.a.;H;TRANSPORTATION AND STORAGE
49.41;Transports routiers de fret;H;TRANSPORTATION AND STORAGE
49.42;Services de déménagement;H;TRANSPORTATION AND STORAGE
49.50;Transports par conduites;H;TRANSPORTATION AND STORAGE
50.10;Transports maritimes et côtiers de passagers;H;TRANSPORTATION AND STORAGE
50.20;Transports maritimes et côtiers de fret;H;TRANSPORTATION AND STORAGE
50.30;Transports fluviaux de passagers;H;TRANSPORTATION AND STORAGE
50.40;Transports fluviaux de fret;H;TRANSPORTATION AND STORAGE
51.10;Transports aériens de passagers;H;TRANSPORTATION AND STORAGE
51.21;Transports aériens de fret;H;TRANSPORTATION AND STORAGE
51.22;Transports spatiaux;H;TRANSPORTATION AND STORAGE
52.10;Entreposage et stockage;H;TRANSPORTATION AND STORAGE
52.21;Services auxiliaires des transports terrestres;H;TRANSPORTATION AND STORAGE
52.22;Services auxiliaires des transports par eau;H;TRANSPORTATION AND STORAGE
52.23;Services auxiliaires des transports aériens;H;TRANSPORTATION AND STORAGE
52.24;Manutention;H;TRANSPORTATION AND STORAGE
52.29;Autres services auxiliaires des transports;H;TRANSPORTATION AND STORAGE
53.10;Activités de poste dans le cadre d'une obligation de service universel;H;TRANSPORTATION AND STORAGE
53.20;Autres activités de poste et de courrier;H;TRANSPORTATION AND STORAGE
55.10;Hôtels et hébergement similaire;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
55.20;Hébergement touristique et autre hébergement de courte durée;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
55.30;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
55.90;Autres hébergements;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
56.10;Restaurants et services de restauration mobile;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
56.21;Services des traiteurs;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
56.29;Autres services de restauration;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
56.30;Débits de boissons;I;ACCOMMODATION AND FOOD SERVICE ACTIVITIES
58.11;Édition de livres;J;INFORMATION AND COMMUNICATION
58.12;Édition de répertoires et de fichiers d'adresses;J;INFORMATION AND COMMUNICATION
58.13;Édition de journaux;J;INFORMATION AND COMMUNICATION
58.14;Édition de revues et périodiques;J;INFORMATION AND COMMUNICATION
58.19;Autres activités d'édition;J;INFORMATION AND COMMUNICATION
58.21;Édition de jeux électroniques;J;INFORMATION AND COMMUNICATION
58.29;Édition d'autres logiciels;J;INFORMATION AND COMMUNICATION
59.11;Production de films cinématographiques, de vidéo et de programmes de télévision;J;INFORMATION AND COMMUNICATION
59.12;Post-production de films cinématographiques, de vidéo et de programmes de télévision;J;INFORMATION AND COMMUNICATION
59.13;Distribution de films cinématographiques, de vidéo et de programmes de télévision;J;INFORMATION AND COMMUNICATION
59.14;Projection de films cinématographiques;J;INFORMATION AND COMMUNICATION
59.20;Enregistrement sonore et édition musicale;J;INFORMATION AND COMMUNICATION
60.10;Édition et diffusion de programmes radio;J;INFORMATION AND COMMUNICATION
60.20;Programmation de télévision et télédiffusion;J;INFORMATION AND COMMUNICATION
61.10;Télécommunications filaires;J;INFORMATION AND COMMUNICATION
61.20;Télécommunications sans fil;J;INFORMATION AND COMMUNICATION
61.30;Télécommunications par satellite;J;INFORMATION AND COMMUNICATION
61.90;Autres activités de télécommunication;J;INFORMATION AND COMMUNICATION
62.01;Programmation informatique;J;INFORMATION AND COMMUNICATION
62.02;Conseil informatique;J;INFORMATION AND COMMUNICATION
62.03;Gestion d'installations informatiques;J;INFORMATION AND COMMUNICATION
62.09;Autres activités informatiques;J;INFORMATION AND COMMUNICATION
63.11;Traitement de données, hébergement et activités connexes;J;INFORMATION AND COMMUNICATION
63.12;Portails Internet;J;INFORMATION AND COMMUNICATION
63.91;Activités des agences de presse;J;INFORMATION AND COMMUNICATION
63.99;Autres services d'information n.c.a.;J;INFORMATION AND COMMUNICATION
64.11;Activités de banque centrale;K;FINANCIAL AND INSURANCE ACTIVITIES
64.19;Autres intermédiations monétaires;K;FINANCIAL AND INSURANCE ACTIVITIES
64.20;Activités des sociétés holding;K;FINANCIAL AND INSURANCE ACTIVITIES
64.30;Fonds de placement et entités financières similaires;K;FINANCIAL AND INSURANCE ACTIVITIES
64.91;Crédit-bail;K;FINANCIAL AND INSURANCE ACTIVITIES
64.92;Autre distribution de crédit;K;FINANCIAL AND INSURANCE ACTIVITIES
64.99;Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.;K;FINANCIAL AND INSURANCE ACTIVITIES
65.11;Assurance vie;K;FINANCIAL AND INSURANCE ACTIVITIES
65.12;Autres assurances;K;FINANCIAL AND INSURANCE ACTIVITIES
65.20;Réassurance;K;FINANCIAL AND INSURANCE ACTIVITIES
65.30;Caisses de retraite;K;FINANCIAL AND INSURANCE ACTIVITIES
66.11;Administration de marchés financiers;K;FINANCIAL AND INSURANCE ACTIVITIES
66.12;Courtage de valeurs mobilières et de marchandises;K;FINANCIAL AND INSURANCE ACTIVITIES
66.19;Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite;K;FINANCIAL AND INSURANCE ACTIVITIES
66.21;Évaluation des risques et dommages;K;FINANCIAL AND INSURANCE ACTIVITIES
66.22;Activités des agents et courtiers d'assurances;K;FINANCIAL AND INSURANCE ACTIVITIES
66.29;Autres activités auxiliaires d'assurance et de caisses de retraite;K;FINANCIAL AND INSURANCE ACTIVITIES
66.30;Gestion de fonds;K;FINANCIAL AND INSURANCE ACTIVITIES
68.10;Activités des marchands de biens immobiliers;L;REAL ESTATE ACTIVITIES
68.20;Location et exploitation de biens immobiliers propres ou loués;L;REAL ESTATE ACTIVITIES
68.31;Agences immobilières;L;REAL ESTATE ACTIVITIES
68.32;Administration de biens immobiliers;L;REAL ESTATE ACTIVITIES
69.10;Activités juridiques;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
69.20;Activités comptables;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
70.10;Activités des sièges sociaux;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
70.21;Conseil en relations publiques et communication;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
70.22;Conseil pour les affaires et autres conseils de gestion;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
71.11;Activités d'architecture;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
71.12;Activités d'ingénierie;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
71.20;Activités de contrôle et analyses techniques;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
72.11;Recherche-développement en biotechnologie;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
72.19;Recherche-développement en autres sciences physiques et naturelles;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
72.20;Recherche-développement en sciences humaines et sociales;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
73.11;Activités des agences de publicité;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
73.12;Régie publicitaire de médias;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
73.20;Études de marché et sondages;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
74.10;Activités spécialisées de design;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
74.20;Activités photographiques;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
74.30;Traduction et interprétation;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
74.90;Autres activités spécialisées, scientifiques et techniques n.c.a.;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
75.00;Activités vétérinaires;M;PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES
77.11;Location et location-bail de voitures et de véhicules automobiles légers;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.12;Location et location-bail de camions;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.21;Location et location-bail d'articles de loisirs et de sport;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.22;Location de vidéocassettes et disques vidéo;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.29;Location et location-bail d'autres biens personnels et domestiques;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.31;Location et location-bail de machines et équipements agricoles;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.32;Location et location-bail de machines et équipements pour la construction;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.33;Location et location-bail de machines de bureau et de matériel informatique;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.34;Location et location-bail de matériels de transport par eau;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.35;Location et location-bail de matériels de transport aérien;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.39;Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
77.40;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
78.10;Activités des agences de placement de main-d'œuvre;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
78.20;Activités des agences de travail temporaire;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
78.30;Autre mise à disposition de ressources humaines;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
79.11;Activités des agences de voyage;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
79.12;Activités des voyagistes;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
79.90;Autres services de réservation et activités connexes;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
80.10;Activités de sécurité privée;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
80.20;Activités liées aux systèmes de sécurité;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
80.30;Activités d'enquête;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
81.10;Activités combinées de soutien lié aux bâtiments;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
81.21;Nettoyage courant des bâtiments;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
81.22;Autres activités de nettoyage des bâtiments et nettoyage industriel;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
81.29;Autres activités de nettoyage;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
81.30;Services d'aménagement paysager;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.11;Services administratifs combinés de bureau;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.19;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.20;Activités de centres d'appels;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.30;Organisation de salons professionnels et congrès;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.91;Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.92;Activités de conditionnement;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
82.99;Autres activités de soutien aux entreprises n.c.a.;N;ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
84.11;Administration publique générale;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.12;Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.13;Administration publique (tutelle) des activités économiques;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.21;Affaires étrangères;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.22;Défense;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.23;Justice;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.24;Activités d'ordre public et de sécurité;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.25;Services du feu et de secours;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
84.30;Sécurité sociale obligatoire;O;"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
85.10;Enseignement pré-primaire;P;EDUCATION
85.20;Enseignement primaire;P;EDUCATION
85.31;Enseignement secondaire général;P;EDUCATION
85.32;Enseignement secondaire technique ou professionnel;P;EDUCATION
85.41;Enseignement post-secondaire non supérieur;P;EDUCATION
85.42;Enseignement supérieur;P;EDUCATION
85.51;Enseignement de disciplines sportives et d'activités de loisirs;P;EDUCATION
85.52;Enseignement culturel;P;EDUCATION
85.53;Enseignement de la conduite;P;EDUCATION
85.59;Enseignements divers;P;EDUCATION
85.60;Activités de soutien à l'enseignement;P;EDUCATION
86.10;Activités hospitalières;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
86.21;Activité des médecins généralistes;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
86.22;Activité des médecins spécialistes;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
86.23;Pratique dentaire;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
86.90;Autres activités pour la santé humaine;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
87.10;Hébergement médicalisé;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
87.20;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
87.30;Hébergement social pour personnes âgées ou handicapées physiques;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
87.90;Autres activités d'hébergement social;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
88.10;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
88.91;Action sociale sans hébergement pour jeunes enfants;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
88.99;Autre action sociale sans hébergement n.c.a.;Q;HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
90.01;Arts du spectacle vivant;R;ARTS, ENTERTAINMENT AND RECREATION
90.02;Activités de soutien au spectacle vivant;R;ARTS, ENTERTAINMENT AND RECREATION
90.03;Création artistique;R;ARTS, ENTERTAINMENT AND RECREATION
90.04;Gestion de salles de spectacles;R;ARTS, ENTERTAINMENT AND RECREATION
91.01;Gestion des bibliothèques et des archives;R;ARTS, ENTERTAINMENT AND RECREATION
91.02;Gestion des musées;R;ARTS, ENTERTAINMENT AND RECREATION
91.03;Gestion des sites et monuments historiques et des attractions touristiques similaires;R;ARTS, ENTERTAINMENT AND RECREATION
91.04;Gestion des jardins botaniques et zoologiques et des réserves naturelles;R;ARTS, ENTERTAINMENT AND RECREATION
92.00;Organisation de jeux de hasard et d'argent;R;ARTS, ENTERTAINMENT AND RECREATION
93.11;Gestion d'installations sportives;R;ARTS, ENTERTAINMENT AND RECREATION
93.12;Activités de clubs de sports;R;ARTS, ENTERTAINMENT AND RECREATION
93.13;Activités des centres de culture physique;R;ARTS, ENTERTAINMENT AND RECREATION
93.19;Autres activités liées au sport;R;ARTS, ENTERTAINMENT AND RECREATION
93.21;Activités des parcs d'attractions et parcs à thèmes;R;ARTS, ENTERTAINMENT AND RECREATION
93.29;Autres activités récréatives et de loisirs;R;ARTS, ENTERTAINMENT AND RECREATION
94.11;Activités des organisations patronales et consulaires;S;OTHER SERVICE ACTIVITIES
